player_id,name,first_name,last_name,short_name,date_of_birth,derived_age,nationality,nationality_raw,nationality_id,height,weight,club,club_id,league,league_id,position,positions,alternative_positions,position_type,preferred_foot,overall,potential,pace,acceleration,sprint_speed,shooting,finishing,shot_power,long_shots,volleys,penalties,positioning,passing,vision,crossing,free_kick_accuracy,short_passing,long_passing,curve,dribbling,agility,balance,reactions,ball_control,composure,defending,interceptions,heading_accuracy,defensive_awareness,standing_tackle,sliding_tackle,physical,jumping,stamina,strength,aggression,weak_foot,skill_moves,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,value,wage,release_clause,contract_until,playstyles,playstyles_plus,gender,gender_id,source,source_player_id,source_url,overall_source,attributes_source,potential_source,data_version,scraped_at,game_club_id,game_club_name,game_league_id,club_source,provider_card_id,card_type
232580,Gabriel,Gabriel,dos S. Magalhães,Gabriel,1997-12-19,28,Brazil,Brazil,54,190,87,Arsenal,1,Premier League,,CB,CB,,Defense,Left,88,88,64,61,67,44,37,62,39,33,51,52,64,63,42,31,79,76,57,65,51,37,88,71,79,88,87,90,89,88,87,84,88,71,89,86,2,2,12,8,13,10,7,,,,,Precision Header,Bruiser+,Men's Football,0,ea-drop-api,232580,https://www.ea.com/games/ea-sports-fc/ratings?playerId=232580,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,arsenal,Arsenal,eng,fc27,232580:BASE,BASE_LAUNCH
246669,Bukayo Saka,Bukayo,Saka,,2001-09-05,24,England,England,14,178,65,Arsenal,1,Premier League,,RW,"RW, RM",RM,Attack,Left,88,90,84,87,81,82,84,79,81,79,87,86,85,86,90,74,85,77,88,88,85,88,88,88,82,60,62,49,60,62,60,73,72,86,68,68,4,3,7,8,13,9,13,,,,,"Finesse Shot, Technical",Whipped Pass+,Men's Football,0,ea-drop-api,246669,https://www.ea.com/games/ea-sports-fc/ratings?playerId=246669,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,arsenal,Arsenal,eng,fc27,246669:BASE,BASE_LAUNCH
200389,Jan Oblak,Jan,Oblak,,1993-01-07,33,Slovenia,Slovenia,44,188,87,Atlético de Madrid,240,LALIGA EA SPORTS,,GK,GK,,Defense,Right,88,88,85,42,53,90,11,59,12,13,11,11,78,67,13,14,43,40,13,87,64,48,85,30,68,46,24,15,27,14,18,86,72,42,78,36,3,1,85,90,78,86,87,,,,,"Far Throw, Far Reach",Cross Claimer+,Men's Football,0,ea-drop-api,200389,https://www.ea.com/games/ea-sports-fc/ratings?playerId=200389,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,atletico-madrid,Atlético Madrid,esp,fc27,200389:BASE,BASE_LAUNCH
257534,Cole Palmer,Cole,Palmer,,2002-05-06,24,England,England,14,185,76,Chelsea,5,Premier League,,CAM,"CAM, RM, ST","RM, ST",Midfielder,Left,87,90,75,76,75,83,82,85,85,70,90,87,87,89,85,81,87,86,86,87,80,78,88,89,89,50,50,60,50,50,40,65,71,83,60,55,3,4,7,6,10,14,14,,,,,"Finesse Shot, Low Driven Shot, Gamechanger, Incisive Pass, Technical, First Touch",Inventive+,Men's Football,0,ea-drop-api,257534,https://www.ea.com/games/ea-sports-fc/ratings?playerId=257534,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,chelsea,Chelsea,eng,fc27,257534:BASE,BASE_LAUNCH
247635,Khvicha Kvaratskhelia,Khvicha,Kvaratskhelia,,2001-02-12,25,Georgia,Georgia,20,183,70,Paris SG,73,Ligue 1 McDonald's,,LW,"LW, RW, LM","RW, LM",Attack,Right,87,90,86,85,86,80,81,78,86,64,70,87,83,85,79,74,87,78,86,88,86,84,84,88,84,58,58,62,53,62,52,78,87,83,76,73,5,5,9,15,8,14,8,,,,,"Finesse Shot, Gamechanger, Incisive Pass, Technical, Trickster",Inventive+,Men's Football,0,ea-drop-api,247635,https://www.ea.com/games/ea-sports-fc/ratings?playerId=247635,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,paris-saint-germain,Paris Saint-Germain,fra,fc27,247635:BASE,BASE_LAUNCH
237383,Alessandro Bastoni,Alessandro,Bastoni,,1999-04-13,27,Italy,Italy,27,190,75,Lombardia FC,131682,Serie A Enilive,,CB,CB,,Defense,Left,87,89,74,71,77,46,39,59,48,44,50,39,75,72,72,41,82,84,64,76,64,60,89,82,85,88,88,86,87,90,84,82,88,81,81,83,2,2,11,5,9,11,12,,,,,"Pinged Pass, Long Ball Pass, Whipped Pass, Block, Relentless",,Men's Football,0,ea-drop-api,237383,https://www.ea.com/games/ea-sports-fc/ratings?playerId=237383,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,inter-milan,Inter Milan,ita,fc27,237383:BASE,BASE_LAUNCH
215441,Serhou Guirassy,Serhou,Guirassy,,1996-03-12,30,Guinea,Guinea,118,187,82,Borussia Dortmund,22,Bundesliga,,ST,ST,,Attack,Right,87,87,72,74,71,88,90,91,82,87,83,90,76,79,65,67,83,72,76,83,76,77,86,86,88,45,33,88,42,44,36,83,90,84,85,76,4,3,11,8,12,12,8,,,,,"Chip Shot, Precision Header, Acrobatic, Low Driven Shot, First Touch",Finesse Shot+,Men's Football,0,ea-drop-api,215441,https://www.ea.com/games/ea-sports-fc/ratings?playerId=215441,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,borussia-dortmund,Borussia Dortmund,ger,fc27,215441:BASE,BASE_LAUNCH
192985,Kevin De Bruyne,Kevin,De Bruyne,,1991-06-28,35,Belgium,Belgium,7,181,75,SSC Napoli,48,Serie A Enilive,,CM,"CM, CAM",CAM,Midfielder,Right,87,87,66,65,66,83,78,90,87,81,83,81,92,92,93,83,92,93,93,84,68,66,89,89,87,65,65,55,65,70,55,72,70,66,74,73,5,4,15,13,5,10,13,,,,,"Dead Ball, Incisive Pass, Pinged Pass, Inventive",Whipped Pass+,Men's Football,0,ea-drop-api,192985,https://www.ea.com/games/ea-sports-fc/ratings?playerId=192985,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,napoli,SSC Napoli,ita,fc27,192985:BASE,BASE_LAUNCH
228702,Frenkie de Jong,Frenkie,de Jong,,1997-05-12,29,Netherlands,Holland,34,181,74,FC Barcelona,241,LALIGA EA SPORTS,,CM,"CM, CDM",CDM,Midfielder,Right,87,87,82,80,83,71,75,68,69,70,53,78,85,88,78,64,90,87,84,87,87,79,87,88,90,78,82,72,76,78,77,77,82,87,73,74,3,4,7,13,10,10,9,,,,,"Incisive Pass, Inventive, Press Proven",Tiki Taka+,Men's Football,0,ea-drop-api,228702,https://www.ea.com/games/ea-sports-fc/ratings?playerId=228702,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,barcelona,FC Barcelona,esp,fc27,228702:BASE,BASE_LAUNCH
256079,Moisés Caicedo,Moisés,Caicedo,,2001-11-02,24,Ecuador,Ecuador,57,178,73,Chelsea,5,Premier League,,CDM,"CDM, CM",CM,Midfielder,Right,87,89,71,76,66,64,57,75,72,60,55,63,78,79,65,55,85,84,73,81,80,79,84,83,83,84,87,70,83,86,87,82,80,90,77,85,3,3,15,6,13,9,13,,,,,"Pinged Pass, Tiki Taka, Intercept, Anticipate, Press Proven, Relentless",Slide Tackle+,Men's Football,0,ea-drop-api,256079,https://www.ea.com/games/ea-sports-fc/ratings?playerId=256079,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,chelsea,Chelsea,eng,fc27,256079:BASE,BASE_LAUNCH
234378,Declan Rice,Declan,Rice,,1999-01-14,27,England,England,14,185,80,Arsenal,1,Premier League,,CDM,"CDM, CM",CM,Midfielder,Right,87,88,72,71,73,73,64,87,83,50,71,77,84,79,88,75,86,86,86,80,63,65,85,84,86,83,86,72,81,86,85,83,80,92,78,85,3,3,8,11,14,5,9,,,,,"Dead Ball, Whipped Pass, Block, Intercept, Aerial Fortress, Press Proven, Relentless",,Men's Football,0,ea-drop-api,234378,https://www.ea.com/games/ea-sports-fc/ratings?playerId=234378,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,arsenal,Arsenal,eng,fc27,234378:BASE,BASE_LAUNCH
207865,Marquinhos,Marcos,Aoás Corrêa,Marquinhos,1994-05-14,32,Brazil,Brazil,54,183,75,Paris SG,73,Ligue 1 McDonald's,,CB,CB,,Defense,Right,87,87,78,75,80,56,59,65,45,35,52,70,75,76,68,32,84,85,58,74,68,67,86,79,86,89,89,88,90,89,88,80,89,79,79,81,3,3,6,6,12,10,13,,,,,"Jockey, Anticipate, Aerial Fortress",Intercept+,Men's Football,0,ea-drop-api,207865,https://www.ea.com/games/ea-sports-fc/ratings?playerId=207865,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,paris-saint-germain,Paris Saint-Germain,fra,fc27,207865:BASE,BASE_LAUNCH
177683,Yann Sommer,Yann,Sommer,,1988-12-17,37,Switzerland,Switzerland,47,183,77,Lombardia FC,131682,Serie A Enilive,,GK,GK,,Defense,Right,87,87,83,48,54,82,13,64,12,8,24,15,85,64,13,13,46,38,12,89,57,58,83,30,54,50,21,10,9,20,14,87,68,45,68,38,4,1,83,82,85,87,89,,,,,,Far Reach+,Men's Football,0,ea-drop-api,177683,https://www.ea.com/games/ea-sports-fc/ratings?playerId=177683,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,inter-milan,Inter Milan,ita,fc27,177683:BASE,BASE_LAUNCH
