player_id,name,first_name,last_name,short_name,date_of_birth,derived_age,nationality,nationality_raw,nationality_id,height,weight,club,club_id,league,league_id,position,positions,alternative_positions,position_type,preferred_foot,overall,potential,pace,acceleration,sprint_speed,shooting,finishing,shot_power,long_shots,volleys,penalties,positioning,passing,vision,crossing,free_kick_accuracy,short_passing,long_passing,curve,dribbling,agility,balance,reactions,ball_control,composure,defending,interceptions,heading_accuracy,defensive_awareness,standing_tackle,sliding_tackle,physical,jumping,stamina,strength,aggression,weak_foot,skill_moves,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,value,wage,release_clause,contract_until,playstyles,playstyles_plus,gender,gender_id,source,source_player_id,source_url,overall_source,attributes_source,potential_source,data_version,scraped_at,game_club_id,game_club_name,game_league_id,club_source,provider_card_id,card_type
70191,Tibe De Vlieger,Tibe,De Vlieger,,2005-11-05,20,Belgium,Belgium,7,182,74,KAA Gent,674,1A Pro League,,CAM,"CAM, RM, CM","RM, CM",Midfielder,Right,61,75,66,65,67,65,67,65,70,58,58,46,62,52,57,70,67,62,69,63,69,58,47,65,48,35,40,59,29,33,27,48,63,44,59,24,3,2,6,12,9,11,9,,,,,,,Men's Football,0,ea-drop-api,70191,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70191,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,gent,KAA Gent,bel,fc27,70191:BASE,BASE_LAUNCH
70228,Joe Gardner,Joe,Gardner,,2005-06-06,21,Ireland,Republic of Ireland,25,178,70,Mansfield Town,1940,EFL League One,,CAM,"CAM, LM, ST, CM","LM, ST, CM",Midfielder,Right,61,72,66,64,68,59,59,61,59,58,58,60,59,62,57,52,60,57,55,62,66,70,59,60,60,31,25,47,25,35,31,53,61,54,54,46,2,3,9,6,10,7,14,,,,,,,Men's Football,0,ea-drop-api,70228,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70228,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,mansfield-town,Mansfield Town,eng-3,fc27,70228:BASE,BASE_LAUNCH
70253,Arda Ünyay,Arda,Ünyay,,2007-01-18,19,Turkey,Turkey,48,187,82,Galatasaray,325,Trendyol Süper Lig,,CB,"CB, RB",RB,Defense,Right,64,81,70,70,70,29,25,47,23,20,38,26,54,42,57,21,61,63,51,60,69,53,61,62,45,62,63,62,61,62,64,70,77,56,78,64,3,2,10,14,8,8,12,,,,,,,Men's Football,0,ea-drop-api,70253,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70253,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,galatasaray,Galatasaray SK,tur,fc27,70253:BASE,BASE_LAUNCH
70281,Diego Mina,Diego,Mina,,2005-08-12,21,Switzerland,Switzerland,47,185,78,FC Lugano,10032,Brack Super League,,GK,GK,,Defense,Right,56,68,53,33,22,56,9,41,9,9,19,7,54,22,10,10,22,19,14,57,22,44,57,18,30,29,14,13,9,11,13,54,45,17,49,17,1,1,53,56,54,54,57,,,,,,,Men's Football,0,ea-drop-api,70281,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70281,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,fc-lugano,FC Lugano,che,fc27,70281:BASE,BASE_LAUNCH
70305,Jameese Joseph,Jameese,Joseph,,2002-05-03,24,USA,United States,95,170,63,Chicago Stars FC,116305,NWSL,,RM,"RM, LW, RW","LW, RW",Midfielder,Right,69,,71,70,72,67,68,68,66,65,56,67,66,65,68,59,70,60,64,69,73,68,67,71,62,46,39,67,33,56,44,66,71,70,63,65,3,3,11,12,15,7,7,,,,,,,Women's Football,1,ea-drop-api,70305,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70305,ea-drop-api,ea-drop-api,,fc27,2026-08-28T09:08:58.508Z,,,,,70305:BASE,BASE_LAUNCH
70331,Amin Boudri,Amin,Boudri,,2004-09-29,21,Sweden,Sweden,46,176,74,GAIS,111594,Allsvenskan,,CM,"CM, LW, CAM","LW, CAM",Midfielder,Right,65,76,69,70,68,62,63,60,64,56,52,64,63,67,58,54,66,62,52,68,81,73,63,67,65,51,61,48,36,58,53,59,57,66,56,58,3,4,11,11,6,11,12,,,,,Technical,,Men's Football,0,ea-drop-api,70331,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70331,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,gais,GAIS,swe,fc27,70331:BASE,BASE_LAUNCH
70419,Italo,Italo Moreira,Barcelos,Italo,1997-08-03,29,Brazil,Brazil,54,190,87,Jeju United,1478,K League 1,,CM,"CM, CDM",CDM,Midfielder,Right,70,70,71,73,70,65,62,68,68,62,63,71,67,67,59,65,71,69,60,70,69,60,71,70,58,67,67,68,64,70,63,83,85,85,87,69,3,3,11,12,14,12,15,,,,,"Precision Header, Aerial Fortress, Relentless",,Men's Football,0,ea-drop-api,70419,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70419,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,jeju-united-fc,Jeju United FC,kor,fc27,70419:BASE,BASE_LAUNCH
70439,Mateo Morro,Mateo,Morro,,2005-08-01,21,Argentina,Argentina,52,185,78,Independiente,110093,LPF,,GK,GK,,Defense,Left,61,76,61,33,27,61,5,47,8,9,19,7,62,44,14,13,22,28,10,60,36,59,46,12,27,31,14,14,5,11,11,65,54,24,58,18,2,1,61,61,62,65,60,,,,,,,Men's Football,0,ea-drop-api,70439,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70439,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,independiente,Independiente,arg,fc27,70439:BASE,BASE_LAUNCH
70450,Fahem Benaissa-Yahia,Fahem,Benaissa-Yahia,,2002-04-29,24,France,France,18,188,82,Casa Pia AC,114510,Liga Portugal,,LB,"LB, LM",LM,Defense,Left,64,72,67,68,66,54,52,58,57,49,50,49,57,58,57,49,58,54,53,63,60,54,60,64,57,61,64,46,60,64,62,63,60,64,65,59,2,2,10,12,6,12,5,,,,,,,Men's Football,0,ea-drop-api,70450,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70450,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,casa-pia,Casa Pia AC,por,fc27,70450:BASE,BASE_LAUNCH
70477,Dehmaine Tabibou,Dehmaine,Tabibou,,2005-04-17,21,France,France,18,181,71,FC Nantes,71,Ligue 1 McDonald's,,CM,"CM, CAM",CAM,Midfielder,Left,64,79,63,63,63,52,49,57,53,58,50,59,65,64,59,47,70,68,61,72,61,62,50,72,63,47,47,53,41,51,44,57,58,62,56,55,2,4,13,13,14,10,10,,,,,,,Men's Football,0,ea-drop-api,70477,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70477,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,nantes,FC Nantes,fra,fc27,70477:BASE,BASE_LAUNCH
70496,Noah Adedeji-Sternberg,Noah,Adedeji-Sternberg,,2005-06-19,21,Belgium,Belgium,7,183,68,KRC Genk,673,1A Pro League,,LM,"LM, LW",LW,Midfielder,Right,67,83,88,86,89,66,68,68,62,63,57,61,58,59,51,64,62,48,71,72,78,64,59,71,59,24,21,38,20,28,17,53,64,52,62,28,3,3,14,13,12,13,7,,,,,Gamechanger,,Men's Football,0,ea-drop-api,70496,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70496,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,genk,KRC Genk,bel,fc27,70496:BASE,BASE_LAUNCH
70518,Zach Lisolajski,Zach,Lisolajski,,2005-11-11,20,Australia,Australia,195,188,80,Perth Glory,111399,A-League,,LB,"LB, CB, LM","CB, LM",Defense,Left,56,72,61,59,62,25,22,33,24,24,29,23,37,27,42,25,42,41,30,44,45,66,51,49,45,57,53,50,59,59,57,62,61,61,69,47,3,2,9,9,13,13,5,,,,,,,Men's Football,0,ea-drop-api,70518,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70518,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,perth-glory,Perth Glory,aus,fc27,70518:BASE,BASE_LAUNCH
70550,Darick Kobie Morris,Darick Kobie,Morris,,1995-07-15,31,Croatia,Croatia,10,184,83,Meizhou Hakka FC,114628,CSL,,CB,"CB, CDM, CM","CDM, CM",Defense,Right,66,66,83,82,84,38,29,52,46,38,38,23,45,31,41,25,56,57,26,52,63,54,62,55,55,63,62,62,63,65,64,75,87,64,83,66,3,2,14,10,6,7,8,,,,,Quick Step,,Men's Football,0,ea-drop-api,70550,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70550,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,,,,,70550:BASE,BASE_LAUNCH
70585,João Luiz,João Luiz,Alves Soares,João Luiz,1999-02-16,27,Brazil,Brazil,54,167,62,Blau-Weiss Linz,110720,Ö. Bundesliga,,RW,"RW, LW, RM","LW, RM",Attack,Left,59,59,67,68,66,57,59,66,46,50,51,55,52,56,53,41,56,40,46,64,61,86,52,63,46,24,18,35,25,23,27,33,34,43,30,26,3,4,11,14,14,13,15,,,,,,,Men's Football,0,ea-drop-api,70585,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70585,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,blau-weiss-linz,FC Blau-Weiß Linz,aut,fc27,70585:BASE,BASE_LAUNCH
70637,Jung Heon Taek,Heon Taek,Jung,Jung Heon Taek,2002-07-31,24,South Korea,Korea Republic,167,177,68,,,K League 1,,RB,"RB, RM",RM,Defense,Right,50,57,53,50,55,28,28,26,23,25,35,48,35,38,45,32,33,29,25,46,62,73,48,33,35,49,51,44,46,52,51,53,43,53,56,50,3,2,8,11,9,7,12,,,,,,,Men's Football,0,ea-drop-api,70637,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70637,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,daegu-fc,Daegu FC,kor,fc26-backfill,70637:BASE,BASE_LAUNCH
70669,Giovani Chiaverano,Giovani,Chiaverano,,2005-05-21,21,Argentina,Argentina,52,175,70,Newell's,110396,LPF,,RM,"RM, ST, RW","ST, RW",Midfielder,Left,58,73,69,69,69,57,57,66,47,52,62,53,54,52,56,43,55,55,47,57,50,68,39,62,48,29,17,43,27,33,29,51,52,48,59,32,3,2,12,7,14,7,12,,,,,,,Men's Football,0,ea-drop-api,70669,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70669,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,newell-s-old-boys,Newell's Old Boys,arg,fc27,70669:BASE,BASE_LAUNCH
70684,Amanda West,Amanda,West,,2001-02-11,25,Canada,Canada,70,165,58,Houston Dash,116306,NWSL,,ST,"ST, LM",LM,Attack,Left,67,,69,68,69,66,67,67,63,58,67,68,59,54,46,58,69,60,56,69,69,68,68,71,62,39,36,62,35,39,36,64,70,63,66,60,3,2,13,8,12,9,9,,,,,,,Women's Football,1,ea-drop-api,70684,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70684,ea-drop-api,ea-drop-api,,fc27,2026-08-28T09:08:58.508Z,,,,,70684:BASE,BASE_LAUNCH
70697,Santiago Flores,Santiago,Flores,,2001-03-25,25,Argentina,Argentina,52,183,88,Ind. Rivadavia,111020,LPF,,CB,CB,,Defense,Right,68,75,66,68,64,28,22,45,20,30,41,31,49,51,26,33,66,50,26,61,56,65,66,64,70,66,65,70,66,66,68,75,79,77,78,66,3,2,15,6,8,14,7,,,,,,,Men's Football,0,ea-drop-api,70697,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70697,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,independiente-rivadavia,Independiente Rivadavia,arg,fc27,70697:BASE,BASE_LAUNCH
70712,Agustín Módica,Agustín,Módica,,2003-01-12,23,Italy,Italy,27,187,79,Rosario Central,110580,LPF,,ST,ST,,Attack,Right,64,74,58,62,54,67,69,65,66,47,75,65,46,54,35,41,50,41,44,60,53,49,59,62,50,26,20,73,24,19,16,60,76,59,68,35,3,2,11,8,11,15,8,,,,,,,Men's Football,0,ea-drop-api,70712,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70712,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,rosario-central,Rosario Central,arg,fc27,70712:BASE,BASE_LAUNCH
70745,Kazu,Christian,Kendji Wagatsuma,Kazu,2000-03-18,26,Brazil,Brazil,54,176,72,SC Oțelul Galați,110072,SUPERLIGA,,LB,"LB, LM",LM,Defense,Left,64,69,73,74,73,46,38,54,52,50,59,53,59,47,62,58,65,61,46,61,72,68,55,63,48,60,57,49,60,64,61,63,64,64,64,59,2,2,12,9,9,6,15,,,,,,,Men's Football,0,ea-drop-api,70745,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70745,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,otelul-galati,Oțelul Galați,rou,fc27,70745:BASE,BASE_LAUNCH
70761,Lee Dong Hyeop,Dong Hyeop,Lee,Lee Dong Hyeop,2003-03-12,23,South Korea,Korea Republic,167,173,68,Pohang Steelers,1474,K League 1,,LB,"LB, LM",LM,Defense,Left,49,57,57,54,59,27,26,29,23,27,34,45,35,32,46,24,37,28,26,47,59,76,45,41,38,48,44,40,50,52,48,41,28,47,37,48,3,2,5,8,7,11,11,,,,,,,Men's Football,0,ea-drop-api,70761,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70761,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,pohang-steelers,Pohang Steelers,kor,fc27,70761:BASE,BASE_LAUNCH
70786,Josh King,Josh,King,,2007-01-03,19,England,England,14,173,66,Fulham,144,Premier League,,CM,"CM, CDM, CAM","CDM, CAM",Midfielder,Right,68,83,67,67,67,63,61,68,67,51,57,65,67,68,63,55,70,69,66,70,72,74,66,70,68,61,64,43,59,66,62,58,51,67,54,60,4,3,7,9,11,12,8,,,,,,,Men's Football,0,ea-drop-api,70786,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70786,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,fulham,Fulham,eng,fc27,70786:BASE,BASE_LAUNCH
70816,Eva Gaetino,Eva,Gaetino,,2002-12-17,23,USA,United States,95,180,68,Paris SG,116034,Arkema PL,,CB,CB,,Defense,Right,76,,58,64,53,42,41,52,34,31,41,48,67,66,49,36,79,75,58,67,69,76,74,74,68,76,75,75,77,78,69,79,84,65,87,77,4,2,6,15,14,13,13,,,,,,,Women's Football,1,ea-drop-api,70816,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70816,ea-drop-api,ea-drop-api,,fc27,2026-08-28T09:08:58.508Z,,,,,70816:BASE,BASE_LAUNCH
70843,Eggert Aron Guðmundsson,Eggert Aron,Guðmundsson,,2004-02-08,22,Iceland,Iceland,24,175,73,SK Brann,919,Eliteserien,,CAM,"CAM, CM",CM,Midfielder,Right,63,74,65,64,66,57,60,56,57,41,49,62,59,63,51,51,63,61,45,64,79,73,63,62,58,41,35,47,41,43,39,63,57,73,60,60,3,3,9,10,8,8,15,,,,,,,Men's Football,0,ea-drop-api,70843,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70843,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,brann,SK Brann,nor,fc27,70843:BASE,BASE_LAUNCH
70867,Dominik Hollý,Dominik,Hollý,,2003-11-11,22,Slovakia,Slovakia,43,181,67,Sparta Praha,267,Česká Liga,,CM,CM,,Midfielder,Right,56,62,59,60,59,45,45,51,35,41,56,46,58,58,53,46,63,58,50,56,60,64,54,55,49,55,54,50,52,59,60,56,53,57,54,60,3,2,11,7,9,13,6,,,,,,,Men's Football,0,ea-drop-api,70867,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70867,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,,,,,70867:BASE,BASE_LAUNCH
70898,Jeremías Vallejos,Jeremías,Vallejos,,2003-04-14,23,Argentina,Argentina,52,175,72,Sarmiento,112713,LPF,,RB,"RB, RM",RM,Defense,Right,60,67,55,65,47,44,45,40,40,42,49,54,49,52,57,43,50,37,43,63,55,74,58,64,50,57,60,49,49,63,65,58,58,53,61,55,3,2,10,9,7,15,14,,,,,,,Men's Football,0,ea-drop-api,70898,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70898,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,club-atletico-sarmiento,Club Atlético Sarmiento,arg,fc27,70898:BASE,BASE_LAUNCH
70918,Tony Miettinen,Tony,Miettinen,,2002-09-23,23,Finland,Finland,17,184,74,Mjällby AIF,112072,Allsvenskan,,CB,CB,,Defense,Right,62,73,56,58,54,34,31,48,29,28,37,36,44,30,22,27,63,59,22,49,58,61,59,49,53,63,61,59,63,64,65,65,65,62,69,57,2,2,14,5,6,5,14,,,,,,,Men's Football,0,ea-drop-api,70918,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70918,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,mjallby,Mjällby AIF,swe,fc27,70918:BASE,BASE_LAUNCH
70948,Ruben Alte,Ruben,Alte,,2000-02-28,26,Norway,Norway,36,177,72,Viking FK,300,Eliteserien,,CM,"CM, LW, CAM","LW, CAM",Midfielder,Right,65,70,69,70,69,61,64,59,62,47,45,63,61,62,57,41,66,63,54,65,69,79,61,65,58,59,62,57,55,63,56,67,67,81,62,63,2,2,5,11,8,12,11,,,,,Relentless,,Men's Football,0,ea-drop-api,70948,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70948,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,viking,Viking FK,nor,fc27,70948:BASE,BASE_LAUNCH
70963,Kornel Lisman,Kornel,Lisman,,2006-02-20,20,Poland,Poland,37,186,74,Lech Poznań,873,PKO BP Ekstraklasa,,LM,"LM, RM, LW","RM, LW",Midfielder,Right,61,73,75,72,77,56,58,61,48,45,51,57,56,56,57,36,61,53,55,61,72,52,54,59,52,39,45,50,40,35,29,58,62,60,58,54,3,3,14,6,6,5,13,,,,,,,Men's Football,0,ea-drop-api,70963,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70963,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,lech-poznan,Lech Poznań,pol,fc27,70963:BASE,BASE_LAUNCH
70994,Lewis Koumas,Lewis,Koumas,,2005-09-19,20,Wales,Wales,50,182,68,Birmingham City,88,EFL Championship,,RM,"RM, LM, RW","LM, RW",Midfielder,Right,69,83,78,81,76,63,64,63,60,61,60,67,62,65,64,54,64,54,59,70,72,70,66,69,66,26,23,58,24,22,20,61,70,64,55,70,4,3,7,11,7,15,11,,,,,,,Men's Football,0,ea-drop-api,70994,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70994,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,birmingham-city,Birmingham City,eng-3,fc27,70994:BASE,BASE_LAUNCH
