player_id,name,first_name,last_name,short_name,date_of_birth,derived_age,nationality,nationality_raw,nationality_id,height,weight,club,club_id,league,league_id,position,positions,alternative_positions,position_type,preferred_foot,overall,potential,pace,acceleration,sprint_speed,shooting,finishing,shot_power,long_shots,volleys,penalties,positioning,passing,vision,crossing,free_kick_accuracy,short_passing,long_passing,curve,dribbling,agility,balance,reactions,ball_control,composure,defending,interceptions,heading_accuracy,defensive_awareness,standing_tackle,sliding_tackle,physical,jumping,stamina,strength,aggression,weak_foot,skill_moves,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,value,wage,release_clause,contract_until,playstyles,playstyles_plus,gender,gender_id,source,source_player_id,source_url,overall_source,attributes_source,potential_source,data_version,scraped_at,game_club_id,game_club_name,game_league_id,club_source,provider_card_id,card_type
70030,Joe Adams,Joe,Adams,,2004-06-03,22,England,England,14,178,77,Wigan Athletic,1917,EFL League One,,CAM,"CAM, CM",CM,Midfielder,Right,60,70,72,73,71,55,55,58,56,46,52,57,57,60,50,49,59,58,54,62,72,69,54,60,55,46,44,52,45,48,39,64,67,70,67,49,3,3,11,10,10,12,12,,,,,,,Men's Football,0,ea-drop-api,70030,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70030,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,wigan-athletic,Wigan Athletic,eng-3,fc27,70030:BASE,BASE_LAUNCH
70045,Jacob Murrell,Jacob,Murrell,,2004-03-28,22,USA,United States,95,188,80,D.C. United,688,MLS,,ST,ST,,Attack,Right,60,74,52,50,54,59,64,60,51,42,57,61,43,49,32,38,50,38,34,57,47,47,53,63,48,24,20,65,17,22,21,63,66,61,70,49,3,3,9,11,7,9,8,,,,,,,Men's Football,0,ea-drop-api,70045,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70045,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,dc-united,DC United,mls,fc27,70045:BASE,BASE_LAUNCH
70055,Xiao Kun,Kun,Xiao,Xiao Kun,1995-02-15,31,China PR,China PR,155,188,83,Qingdao Hainiu,131173,CSL,,CB,"CB, CDM",CDM,Defense,Right,52,52,58,63,53,37,30,55,39,27,43,32,47,42,38,31,57,50,36,44,53,50,45,42,40,48,45,46,50,46,54,68,64,65,76,55,3,2,14,9,14,9,14,,,,,,,Men's Football,0,ea-drop-api,70055,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70055,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,,,,,70055:BASE,BASE_LAUNCH
70065,Motez Nourani,Motez,Nourani,,2002-01-11,24,Tunisia,Tunisia,145,177,73,Nacional,1891,Liga Portugal,,LM,"LM, RM, LW","RM, LW",Midfielder,Right,60,66,69,68,69,54,53,65,51,30,55,57,56,55,57,43,59,55,46,64,74,77,52,62,56,33,27,34,35,32,40,52,45,54,50,54,3,3,12,12,11,5,8,,,,,Technical,,Men's Football,0,ea-drop-api,70065,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70065,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,nacional,CD Nacional,por,fc27,70065:BASE,BASE_LAUNCH
70079,Adem Sipić,Adem,Sipić,,2006-04-05,20,USA,United States,95,185,82,Nashville SC,114162,MLS,,ST,ST,,Attack,Right,50,61,58,54,62,49,52,50,43,47,48,46,32,41,25,21,35,30,29,46,49,52,47,47,53,23,23,54,18,20,16,59,59,51,69,45,3,2,12,8,7,14,14,,,,,,,Men's Football,0,ea-drop-api,70079,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70079,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,nashville-sc,Nashville SC,mls,fc27,70079:BASE,BASE_LAUNCH
70096,Patric Åslund,Patric,Åslund,,2002-08-01,24,Sweden,Sweden,46,183,77,Djurgårdens IF,710,Allsvenskan,,CM,"CM, CAM",CAM,Midfielder,Right,64,73,70,73,67,62,63,63,61,57,56,65,64,67,58,58,68,65,55,64,67,59,64,66,57,51,58,49,36,59,57,60,65,58,67,45,3,2,14,7,13,8,8,,,,,,,Men's Football,0,ea-drop-api,70096,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70096,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,djurgarden,Djurgårdens IF,swe,fc27,70096:BASE,BASE_LAUNCH
70105,Filip Beckman,Filip,Beckman,,2003-02-10,23,Sweden,Sweden,46,198,84,GAIS,111594,Allsvenskan,,CB,CB,,Defense,Left,64,74,54,54,54,26,23,38,21,22,34,22,39,26,21,22,57,49,20,50,49,42,63,54,50,63,64,64,62,63,61,69,75,47,82,63,3,2,13,9,12,11,6,,,,,,,Men's Football,0,ea-drop-api,70105,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70105,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,gais,GAIS,swe,fc27,70105:BASE,BASE_LAUNCH
70109,Joackim Fagerjord,Joackim,Fagerjord,,1998-07-22,28,Sweden,Sweden,46,185,78,GAIS,111594,Allsvenskan,,CM,"CM, CDM",CDM,Midfielder,Left,63,64,52,52,52,54,56,56,54,42,40,61,57,62,42,30,66,64,41,59,52,56,64,61,56,60,62,57,59,62,58,67,65,65,71,61,3,2,7,12,9,15,10,,,,,,,Men's Football,0,ea-drop-api,70109,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70109,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,gais,GAIS,swe,fc27,70109:BASE,BASE_LAUNCH
70113,Filip Gustafsson,Filip,Gustafsson,,2002-03-09,24,Sweden,Sweden,46,181,76,GAIS,111594,Allsvenskan,,CDM,"CDM, CM",CM,Midfielder,Right,57,65,53,51,54,37,35,47,33,25,39,33,52,47,51,30,60,56,37,55,57,63,54,57,42,58,57,52,58,59,58,53,56,35,62,53,3,2,8,9,13,14,8,,,,,,,Men's Football,0,ea-drop-api,70113,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70113,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,gais,GAIS,swe,fc27,70113:BASE,BASE_LAUNCH
70117,Håvar Grøntvedt Jenssen,Håvar Grøntvedt,Jenssen,,1996-04-10,30,Norway,Norway,36,193,93,Sarpsborg 08,112199,Eliteserien,,GK,GK,,Defense,Right,62,64,62,17,33,61,9,44,7,9,12,7,59,50,11,12,22,25,12,61,32,25,59,19,27,23,11,12,5,13,10,60,53,23,69,27,3,1,62,61,59,60,61,,,,,,,Men's Football,0,ea-drop-api,70117,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70117,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,sarpsborg,Sarpsborg 08 FF,nor,fc27,70117:BASE,BASE_LAUNCH
70120,Stian Molde,Stian,Molde,,1996-12-19,29,Norway,Norway,36,183,75,Fredrikstad FK,2041,Eliteserien,,LB,LB,,Defense,Left,67,67,66,62,69,47,47,51,43,41,41,62,58,52,66,35,61,58,50,62,59,66,62,63,58,63,61,63,61,66,65,68,69,76,67,61,3,2,10,9,5,11,13,,,,,,,Men's Football,0,ea-drop-api,70120,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70120,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,fredrikstad,Fredrikstad FK,nor,fc27,70120:BASE,BASE_LAUNCH
70124,Júlíus Magnússon,Júlíus,Magnússon,,1998-06-28,28,Iceland,Iceland,24,178,76,IF Elfsborg,700,Allsvenskan,,CDM,"CDM, CM",CM,Midfielder,Right,65,68,66,65,66,49,44,56,52,46,43,55,59,61,54,37,64,63,40,61,63,67,64,62,59,63,63,58,65,64,62,67,68,61,70,66,3,2,10,7,7,12,12,,,,,,,Men's Football,0,ea-drop-api,70124,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70124,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,elfsborg,IF Elfsborg,swe,fc27,70124:BASE,BASE_LAUNCH
70129,Gustav Lundgren,Gustav,Lundgren,,1995-04-18,31,Sweden,Sweden,46,190,78,GAIS,111594,Allsvenskan,,RW,"RW, CM, RM","CM, RM",Attack,Left,69,69,76,75,77,67,67,69,65,64,64,67,70,73,67,64,73,68,67,67,59,56,65,69,72,33,28,57,37,27,25,75,77,83,78,59,3,3,10,15,9,10,10,,,,,"Long Ball Pass, Whipped Pass, Inventive, Press Proven",,Men's Football,0,ea-drop-api,70129,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70129,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,gais,GAIS,swe,fc27,70129:BASE,BASE_LAUNCH
70138,Frederik Rieper,Frederik,Rieper,,1999-06-19,27,Denmark,Denmark,13,185,78,,,3F Superliga,,CB,CB,,Defense,Right,64,69,62,66,59,26,22,35,24,29,38,24,43,29,24,30,61,57,29,51,48,54,64,57,50,64,63,63,63,65,63,64,70,57,66,64,2,2,15,10,8,5,12,,,,,,,Men's Football,0,ea-drop-api,70138,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70138,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,,,,,70138:BASE,BASE_LAUNCH
70145,Momoko Tanikawa,Momoko,Tanikawa,,2005-05-07,21,Japan,Japan,163,169,57,FC Bayern München,115995,GPFBL,,CAM,"CAM, CM",CM,Midfielder,Right,73,,70,69,71,66,70,63,60,46,69,78,70,76,59,60,75,73,50,71,68,61,70,75,60,52,63,45,48,55,39,66,62,71,68,54,5,3,15,7,11,11,9,,,,,Technical,,Women's Football,1,ea-drop-api,70145,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70145,ea-drop-api,ea-drop-api,,fc27,2026-08-28T09:08:58.508Z,,,,,70145:BASE,BASE_LAUNCH
70160,Terry Yegbe,Terry,Yegbe,,2001-01-25,25,Ghana,Ghana,117,195,87,FC Metz,68,Ligue 1 McDonald's,,CB,CB,,Defense,Left,69,77,79,78,79,36,30,42,48,33,35,31,49,38,37,25,64,61,33,56,46,37,63,60,55,66,65,68,62,68,67,80,89,68,91,63,3,2,7,14,12,9,8,,,,,,,Men's Football,0,ea-drop-api,70160,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70160,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,fc-metz,FC Metz,fra-2,fc27,70160:BASE,BASE_LAUNCH
70164,Tobias Bach,Tobias,Bach,,2003-06-04,23,Denmark,Denmark,13,193,83,,,3F Superliga,,LM,"LM, LB, LW","LB, LW",Midfielder,Left,63,70,75,74,76,60,60,62,59,58,49,60,57,57,58,43,60,56,54,60,64,51,58,62,60,56,52,58,56,58,56,73,80,66,82,58,3,3,10,6,7,14,15,,,,,,,Men's Football,0,ea-drop-api,70164,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70164,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,,,,,70164:BASE,BASE_LAUNCH
70170,João Pedro,João Pedro,Reginaldo,João Pedro,2003-03-14,23,Brazil,Brazil,54,186,73,Radomiak Radom,111088,PKO BP Ekstraklasa,,LB,"LB, CB, LM","CB, LM",Defense,Left,64,70,66,66,66,27,25,31,20,20,38,48,55,48,62,22,60,50,58,55,59,57,52,60,44,63,60,67,61,65,60,64,71,65,67,55,2,2,9,8,7,9,9,,,,,,,Men's Football,0,ea-drop-api,70170,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70170,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,radomiak-radom,Radomiak Radom,pol,fc27,70170:BASE,BASE_LAUNCH
70182,Leilanni Nesbeth,Leilanni,Nesbeth,,2001-07-17,25,Bermuda,Bermuda,68,163,57,Chicago Stars FC,116305,NWSL,,CM,"CM, CDM",CDM,Midfielder,Left,69,,60,62,59,62,61,63,67,55,50,66,67,71,58,57,71,70,53,67,67,71,68,70,56,59,70,54,57,58,52,55,56,67,50,53,3,2,13,12,8,11,13,,,,,,,Women's Football,1,ea-drop-api,70182,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70182,ea-drop-api,ea-drop-api,,fc27,2026-08-28T09:08:58.508Z,,,,,70182:BASE,BASE_LAUNCH
70187,Christopher Ibayi,Christopher,Ibayi,,1995-07-18,31,Congo,Congo,107,187,85,FC Thun,1715,Brack Super League,,ST,ST,,Attack,Right,64,64,60,55,64,65,66,68,62,59,66,66,48,55,42,42,51,44,46,60,58,53,62,65,58,26,23,65,17,27,18,66,71,61,73,54,2,3,14,5,12,12,8,,,,,,,Men's Football,0,ea-drop-api,70187,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70187,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,,,,,70187:BASE,BASE_LAUNCH
70195,Anzor Mekvabishvili,Anzor,Mekvabishvili,,2001-06-05,25,Georgia,Georgia,20,174,68,Univ. Craiova,308,SUPERLIGA,,CDM,"CDM, CM",CM,Midfielder,Right,68,74,71,69,72,39,38,45,34,32,33,61,58,62,39,38,69,66,34,65,74,78,66,65,57,65,67,48,66,68,64,65,61,68,62,68,2,2,6,9,9,13,6,,,,,,,Men's Football,0,ea-drop-api,70195,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70195,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,universitatea-craiova,Universitatea Craiova,rou,fc27,70195:BASE,BASE_LAUNCH
70214,Yeison Murillo,Yeison,Murillo,,1993-11-15,32,Colombia,Colombia,56,193,88,Dep. Riestra,115472,LPF,,CB,"CB, RB, RM","RB, RM",Defense,Right,65,65,50,51,50,29,21,48,28,34,32,29,34,30,30,35,41,28,37,32,48,38,47,31,52,66,64,68,59,73,71,74,77,55,88,64,2,2,15,6,13,9,5,,,,,,,Men's Football,0,ea-drop-api,70214,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70214,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,deportivo-riestra,Deportivo Riestra,arg,fc27,70214:BASE,BASE_LAUNCH
70228,Joe Gardner,Joe,Gardner,,2005-06-06,21,Ireland,Republic of Ireland,25,178,70,Mansfield Town,1940,EFL League One,,CAM,"CAM, LM, ST, CM","LM, ST, CM",Midfielder,Right,61,72,66,64,68,59,59,61,59,58,58,60,59,62,57,52,60,57,55,62,66,70,59,60,60,31,25,47,25,35,31,53,61,54,54,46,2,3,9,6,10,7,14,,,,,,,Men's Football,0,ea-drop-api,70228,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70228,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,mansfield-town,Mansfield Town,eng-3,fc27,70228:BASE,BASE_LAUNCH
70236,Lina Gay,Lina,Gay,,2007-11-17,18,France,France,18,166,60,,,Arkema PL,,CM,CM,,Midfielder,Right,67,,68,71,66,54,58,50,57,30,45,60,60,66,38,38,72,68,35,69,59,59,56,76,50,50,57,50,33,62,46,57,60,67,54,50,2,2,8,13,14,6,9,,,,,,,Women's Football,1,ea-drop-api,70236,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70236,ea-drop-api,ea-drop-api,,fc27,2026-08-28T09:08:58.508Z,,,,,70236:BASE,BASE_LAUNCH
70249,Borisav Burmaz,Borisav,Burmaz,,2001-04-21,25,Serbia,Serbia,51,185,75,FC Rapid 1923,310,SUPERLIGA,,ST,"ST, LW, CAM, LM","LW, CAM, LM",Attack,Left,65,69,73,74,73,64,61,74,63,64,60,64,58,55,56,64,63,50,59,63,69,70,64,63,59,35,30,65,30,35,30,68,78,71,72,54,3,2,11,10,12,14,12,,,,,Precision Header,,Men's Football,0,ea-drop-api,70249,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70249,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,rapid-bucuresti,Rapid București,rou,fc27,70249:BASE,BASE_LAUNCH
70264,Rupérez,Iñaki,Rupérez Urtasun,Rupérez,2003-01-07,23,Spain,Spain,45,180,75,Real Sociedad B,110711,LALIGA HYPERMOTION,,RB,"RB, RM",RM,Defense,Right,64,74,64,62,65,58,61,60,55,40,49,58,60,59,66,34,62,55,60,63,63,64,63,64,55,61,62,54,61,61,61,60,61,63,62,52,3,3,14,10,8,6,12,,,,,,,Men's Football,0,ea-drop-api,70264,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70264,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,,,,,70264:BASE,BASE_LAUNCH
70273,Abdoul Kader Ouattara,Abdoul Kader,Ouattara,,2005-05-26,21,Burkina Faso,Burkina Faso,101,180,70,Cercle Brugge,1750,1A Pro League,,ST,"ST, CAM",CAM,Attack,Right,62,78,73,77,69,62,65,62,56,55,63,62,46,53,35,31,55,36,41,59,54,73,60,63,53,17,12,57,13,11,16,54,69,61,59,31,2,2,13,14,6,14,13,,,,,,,Men's Football,0,ea-drop-api,70273,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70273,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,cercle-brugge,Cercle Brugge KSV,bel,fc27,70273:BASE,BASE_LAUNCH
70279,Mats Seiler,Mats,Seiler,,2005-08-04,21,Switzerland,Switzerland,47,190,78,BSC Young Boys,900,Brack Super League,,CB,"CB, LB",LB,Defense,Left,53,70,64,62,66,26,20,40,20,27,40,24,29,26,28,29,32,26,30,33,46,55,42,29,40,53,50,54,52,56,54,62,63,60,69,49,3,2,5,12,10,8,6,,,,,,,Men's Football,0,ea-drop-api,70279,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70279,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,young-boys,BSC Young Boys,che,fc27,70279:BASE,BASE_LAUNCH
70284,Daniel Azevedo,Daniel,Grilo Azevedo,Daniel Azevedo,1998-02-12,28,Portugal,Portugal,38,195,90,Casa Pia AC,114510,Liga Portugal,,GK,GK,,Defense,Right,60,64,61,20,21,56,8,41,6,5,14,7,54,22,10,10,26,27,10,62,22,22,49,17,30,20,8,11,7,12,10,63,60,20,80,24,1,1,61,56,54,63,62,,,,,,,Men's Football,0,ea-drop-api,70284,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70284,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,casa-pia,Casa Pia AC,por,fc27,70284:BASE,BASE_LAUNCH
70297,Noa Mikić,Noa,Mikić,,2007-01-27,19,Croatia,Croatia,10,175,65,Dinamo Zagreb,211,Liga Hrvatska,,RB,"RB, RM",RM,Defense,Right,62,79,81,80,82,50,46,59,54,23,46,58,56,47,59,48,62,50,57,68,79,75,56,67,51,54,55,44,54,55,54,60,57,65,54,67,2,2,6,11,6,13,14,,,,,,,Men's Football,0,ea-drop-api,70297,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70297,ea-drop-api,ea-drop-api,FC26_20250921-carryover,fc27,2026-08-28T09:08:58.508Z,dinamo-zagreb,GNK Dinamo Zagreb,cro,fc27,70297:BASE,BASE_LAUNCH
70305,Jameese Joseph,Jameese,Joseph,,2002-05-03,24,USA,United States,95,170,63,Chicago Stars FC,116305,NWSL,,RM,"RM, LW, RW","LW, RW",Midfielder,Right,69,,71,70,72,67,68,68,66,65,56,67,66,65,68,59,70,60,64,69,73,68,67,71,62,46,39,67,33,56,44,66,71,70,63,65,3,3,11,12,15,7,7,,,,,,,Women's Football,1,ea-drop-api,70305,https://www.ea.com/games/ea-sports-fc/ratings?playerId=70305,ea-drop-api,ea-drop-api,,fc27,2026-08-28T09:08:58.508Z,,,,,70305:BASE,BASE_LAUNCH
